"Latitude","Longitude","AQI","Date.Local","Local.Site.Name","Address","State.Name","County.Name","City.Name","Conc"
33.99636,-117.4924,98,"2016-10-14","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",14.5977
38.613779,-121.368014,12,"2016-10-14","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",3.62096
34.030833,-117.61722,83,"2016-10-14","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",17.3677
32.789565,-116.944308,33,"2016-10-14","El Cajon - Lexington Elementary School","533 First Street","California","San Diego","El Cajon",8.00266
39.138773,-121.618549,10,"2016-10-14","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",3.0996
39.76168,-121.84047,17,"2016-10-15","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",2.97554
39.18919,-121.99887,20,"2016-10-15","Colusa-Sunrise Blvd","100 SUNRISE BLVD., COLUSA","California","Colusa","Colusa",2.57979
36.78538,-119.77321,16,"2016-10-15","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",7.0375
36.78538,-119.77321,16,"2016-10-15","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",7.0375
36.819449,-119.716433,19,"2016-10-15","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",8.82947
36.72639,-119.733,16,"2016-10-15","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",6.54276
40.77678,-124.17949,18,"2016-10-15","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",1.92788
40.71528,-124.20139,16,"2016-10-15","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",1.77502
32.67618,-115.48307,58,"2016-10-15","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.0229
32.67618,-115.48307,58,"2016-10-15","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.0229
32.97833,-115.53917,39,"2016-10-15","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",4.30185
32.79222,-115.56306,48,"2016-10-15","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",7.49465
36.487823,-117.871036,21,"2016-10-15","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",1.21827
35.385574,-119.015009,16,"2016-10-15","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",6.73746
35.356615,-119.062613,13,"2016-10-15","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",6.73746
35.356615,-119.062613,14,"2016-10-15","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",6.73746
35.62109,-117.67296,10,"2016-10-15","Ridgecrest-California Ave","100 WEST CALIFORNIA AVE, RIDGECREST, CA","California","Kern","Ridgecrest",1.75371
35.324636,-118.997627,18,"2016-10-15","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",4.23104
39.0327,-122.92229,13,"2016-10-15","Lakeport-Lakeport Blvd.","905 LAKEPORT BLVD., LAKEPORT","California","Lake","Lakeport",1.39319
34.1365,-117.92391,38,"2016-10-15","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",8.77241
34.06659,-118.22688,30,"2016-10-15","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",9.4701
34.06659,-118.22688,30,"2016-10-15","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",9.4701
34.19925,-118.53276,24,"2016-10-15","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",6.31084
33.901389,-118.205,21,"2016-10-15","Compton","700 North Bullis Road","California","Los Angeles","Compton",7.11065
34.01029,-118.0685,32,"2016-10-15","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",9.06639
34.1326,-118.1272,33,"2016-10-15","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",10.1377
33.82376,-118.18921,24,"2016-10-15","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",6.12113
33.79236,-118.17533,21,"2016-10-15","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",6.12113
33.859662,-118.200707,30,"2016-10-15","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",7.11065
36.953256,-120.034203,21,"2016-10-15","Madera-City","28261 Avenue 14 Madera CA 93638","California","Madera","Madera",5.10769
37.30832,-120.480456,21,"2016-10-15","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",5.08789
36.694261,-121.623271,15,"2016-10-15","Salinas 3","867 E. LAUREL Dr","California","Monterey","Salinas",2.9032
39.233477,-121.055608,4,"2016-10-15","Grass Valley-Litton Building","200 LITTON DR.,  GRASS VALLEY, CA","California","Nevada","Grass Valley",2.19886
39.32783,-120.184592,10,"2016-10-15","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",0.37166
33.83062,-117.93845,33,"2016-10-15","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",8.83128
33.63003,-117.67593,24,"2016-10-15","Mission Viejo","26081 VIA PERA, MISSION VIEJO, CA 92691","California","Orange","Mission Viejo",6.30743
38.74643,-121.26498,18,"2016-10-15","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",4.36992
38.74643,-121.26498,18,"2016-10-15","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",4.36992
39.939567,-120.944376,8,"2016-10-15","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",1.08454
39.81336,-120.47069,12,"2016-10-15","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",0.436821
33.447867,-117.088649,52,"2016-10-15","Pechanga","12705 Pechanga Rd., Temecula, CA 92592","California","Riverside","Not in a city",4.14159
33.944713,-116.830074,46,"2016-10-15","Morongo Air Monitoring Station","12160 Santiago Rd. Banning, CA 92220","California","Riverside","Banning",4.62514
33.70853,-116.21537,31,"2016-10-15","Indio","46-990 JACKSON ST., INDIO","California","Riverside","Indio",3.95119
33.85275,-116.54101,23,"2016-10-15","Palm Springs","FS-590 RACQUET CLUB AVE, PALM SPRINGS","California","Riverside","Palm Springs",3.31809
33.99958,-117.41601,69,"2016-10-15","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",8.54855
33.99958,-117.41601,68,"2016-10-15","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",8.54855
33.99636,-117.4924,73,"2016-10-15","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",8.54855
33.99636,-117.4924,69,"2016-10-15","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",8.54855
38.613779,-121.368014,15,"2016-10-15","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",4.39474
38.613779,-121.368014,15,"2016-10-15","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",4.39474
38.56844,-121.49311,17,"2016-10-15","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",4.61249
34.030833,-117.61722,55,"2016-10-15","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",10.0945
34.10002,-117.49201,61,"2016-10-15","Fontana","14360 ARROW BLVD., FONTANA","California","San Bernardino","Fontana",9.98415
34.26464,-116.86147,8,"2016-10-15","Big Bear","501 W. VALLEY BLVD., BIG BEAR CITY,","California","San Bernardino","Big Bear City",2.23282
34.106678,-117.274063,64,"2016-10-15","San Bernardino","24302 4TH ST., SAN BERNARDINO, CA.","California","San Bernardino","San Bernardino",10.8905
32.631242,-117.059088,27,"2016-10-15","Chula Vista","84 E. 'J' ST., CHULA VISTA","California","San Diego","Chula Vista",4.85402
32.789565,-116.944308,30,"2016-10-15","El Cajon - Lexington Elementary School","533 First Street","California","San Diego","El Cajon",5.61666
37.348497,-121.894898,16,"2016-10-15","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",4.69214
40.55013,-122.38092,15,"2016-10-15","Redding - Health Department","HLTH CTR-2630 BRESLAUER WAY, REDDING","California","Shasta","Redding",2.85875
41.726892,-122.633579,8,"2016-10-15","Yreka","530 FOOTHILL DR., YREKA","California","Siskiyou","Yreka",0.562908
37.642165,-120.994212,19,"2016-10-15","Modesto-14th Street","814 14TH ST., MODESTO","California","Stanislaus","Modesto",6.11378
39.138773,-121.618549,18,"2016-10-15","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",3.77174
36.332179,-119.291228,12,"2016-10-15","Visalia-Church","310 N CHURCH ST, VISALIA","California","Tulare","Visalia",3.94445
39.76168,-121.84047,13,"2016-10-16","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",2.50745
36.78538,-119.77321,23,"2016-10-16","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",4.91466
32.67618,-115.48307,34,"2016-10-16","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",5.63553
35.356615,-119.062613,17,"2016-10-16","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",5.3035
35.324636,-118.997627,22,"2016-10-16","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",3.36181
34.06659,-118.22688,15,"2016-10-16","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",4.64398
33.82376,-118.18921,9,"2016-10-16","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",4.95301
33.79236,-118.17533,9,"2016-10-16","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",4.95301
33.859662,-118.200707,12,"2016-10-16","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",4.97143
33.83062,-117.93845,10,"2016-10-16","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",5.43652
39.939567,-120.944376,4,"2016-10-16","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.743795
33.99958,-117.41601,16,"2016-10-16","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",5.75123
33.99636,-117.4924,16,"2016-10-16","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",5.75123
38.613779,-121.368014,11,"2016-10-16","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",3.70659
34.030833,-117.61722,18,"2016-10-16","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",6.48283
32.789565,-116.944308,12,"2016-10-16","El Cajon - Lexington Elementary School","533 First Street","California","San Diego","El Cajon",4.60371
39.138773,-121.618549,14,"2016-10-16","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",4.08158
39.76168,-121.84047,18,"2016-10-17","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",3.22808
36.78538,-119.77321,19,"2016-10-17","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",3.87446
32.67618,-115.48307,15,"2016-10-17","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",5.3206
35.356615,-119.062613,19,"2016-10-17","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",4.49465
34.06659,-118.22688,20,"2016-10-17","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",7.15619
33.82376,-118.18921,18,"2016-10-17","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",7.6692
33.79236,-118.17533,14,"2016-10-17","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",7.6692
33.859662,-118.200707,25,"2016-10-17","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",7.74676
33.83062,-117.93845,13,"2016-10-17","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",7.84106
39.939567,-120.944376,26,"2016-10-17","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.837694
33.99958,-117.41601,18,"2016-10-17","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",7.36767
33.99636,-117.4924,20,"2016-10-17","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",7.36767
38.613779,-121.368014,20,"2016-10-17","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",5.44054
34.030833,-117.61722,35,"2016-10-17","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",7.50392
32.789565,-116.944308,13,"2016-10-17","El Cajon - Lexington Elementary School","533 First Street","California","San Diego","El Cajon",7.61432
39.138773,-121.618549,23,"2016-10-17","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",5.02139
39.76168,-121.84047,13,"2016-10-18","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",4.1445
36.78538,-119.77321,19,"2016-10-18","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",4.10466
36.819449,-119.716433,20,"2016-10-18","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",3.45253
36.72639,-119.733,20,"2016-10-18","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",4.47868
40.77678,-124.17949,22,"2016-10-18","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",4.45926
40.71528,-124.20139,16,"2016-10-18","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",2.70038
32.67618,-115.48307,28,"2016-10-18","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",7.30665
32.79222,-115.56306,24,"2016-10-18","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",8.94395
35.385574,-119.015009,37,"2016-10-18","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",7.625
35.356615,-119.062613,30,"2016-10-18","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",7.625
35.324636,-118.997627,43,"2016-10-18","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",5.68163
36.102244,-119.56565,28,"2016-10-18","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",4.66876
34.1365,-117.92391,40,"2016-10-18","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",6.74245
34.06659,-118.22688,41,"2016-10-18","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",7.68637
34.19925,-118.53276,23,"2016-10-18","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",4.15903
33.901389,-118.205,35,"2016-10-18","Compton","700 North Bullis Road","California","Los Angeles","Compton",15.1329
34.01029,-118.0685,40,"2016-10-18","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",15.0177
34.1326,-118.1272,36,"2016-10-18","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",10.5232
33.82376,-118.18921,33,"2016-10-18","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",12.7069
33.79236,-118.17533,29,"2016-10-18","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",12.7069
33.859662,-118.200707,40,"2016-10-18","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",15.1329
37.30832,-120.480456,18,"2016-10-18","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",4.13191
33.83062,-117.93845,33,"2016-10-18","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",13.0976
33.63003,-117.67593,22,"2016-10-18","Mission Viejo","26081 VIA PERA, MISSION VIEJO, CA 92691","California","Orange","Mission Viejo",9.86851
39.939567,-120.944376,42,"2016-10-18","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.762634
39.81336,-120.47069,78,"2016-10-18","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",0.981774
33.70853,-116.21537,21,"2016-10-18","Indio","46-990 JACKSON ST., INDIO","California","Riverside","Indio",5.8177
33.85275,-116.54101,20,"2016-10-18","Palm Springs","FS-590 RACQUET CLUB AVE, PALM SPRINGS","California","Riverside","Palm Springs",4.59299
33.99958,-117.41601,50,"2016-10-18","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",11.2215
33.99636,-117.4924,53,"2016-10-18","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",11.2215
38.613779,-121.368014,15,"2016-10-18","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",7.00486
38.56844,-121.49311,17,"2016-10-18","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",6.93348
38.556326,-121.458499,17,"2016-10-18","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",6.93348
34.030833,-117.61722,53,"2016-10-18","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",11.3505
34.10002,-117.49201,49,"2016-10-18","Fontana","14360 ARROW BLVD., FONTANA","California","San Bernardino","Fontana",9.26891
34.106678,-117.274063,45,"2016-10-18","San Bernardino","24302 4TH ST., SAN BERNARDINO, CA.","California","San Bernardino","San Bernardino",9.78132
32.631242,-117.059088,25,"2016-10-18","Chula Vista","84 E. 'J' ST., CHULA VISTA","California","San Diego","Chula Vista",11.8136
32.845709,-117.123964,21,"2016-10-18","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",10.2372
32.789565,-116.944308,20,"2016-10-18","El Cajon - Lexington Elementary School","533 First Street","California","San Diego","El Cajon",10.2869
37.348497,-121.894898,30,"2016-10-18","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",5.90927
39.138773,-121.618549,16,"2016-10-18","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",6.70628
36.332179,-119.291228,33,"2016-10-18","Visalia-Church","310 N CHURCH ST, VISALIA","California","Tulare","Visalia",5.45389
39.76168,-121.84047,16,"2016-10-19","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",3.75242
36.78538,-119.77321,28,"2016-10-19","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",10.9722
32.97833,-115.53917,27,"2016-10-19","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",3.68736
34.06659,-118.22688,45,"2016-10-19","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",10.1368
33.82376,-118.18921,50,"2016-10-19","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",16.6526
33.79236,-118.17533,52,"2016-10-19","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",16.6526
33.859662,-118.200707,62,"2016-10-19","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",19.3466
33.83062,-117.93845,33,"2016-10-19","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",14.7383
39.939567,-120.944376,49,"2016-10-19","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",2.17892
33.99958,-117.41601,28,"2016-10-19","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",2.66488
33.99636,-117.4924,30,"2016-10-19","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",2.66488
38.613779,-121.368014,21,"2016-10-19","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",7.97813
34.030833,-117.61722,43,"2016-10-19","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",2.67084
32.789565,-116.944308,41,"2016-10-19","El Cajon - Lexington Elementary School","533 First Street","California","San Diego","El Cajon",15.9997
39.138773,-121.618549,22,"2016-10-19","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",8.9564
38.66121,-121.73269,13,"2016-10-19","Woodland-Gibson Road","41929 E. GIBSON ROAD, WOODLAND","California","Yolo","Woodland",3.82144
39.76168,-121.84047,27,"2016-10-20","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",7.64581
36.78538,-119.77321,45,"2016-10-20","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",13.7609
32.67618,-115.48307,26,"2016-10-20","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",4.42388
35.356615,-119.062613,57,"2016-10-20","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",13.1133
34.06659,-118.22688,37,"2016-10-20","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",11.5532
33.82376,-118.18921,38,"2016-10-20","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",13.505
33.79236,-118.17533,39,"2016-10-20","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",13.505
33.859662,-118.200707,51,"2016-10-20","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",16.8423
33.83062,-117.93845,28,"2016-10-20","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",10.2395
39.939567,-120.944376,54,"2016-10-20","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",4.31335
39.81336,-120.47069,64,"2016-10-20","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",9.15984
33.99958,-117.41601,18,"2016-10-20","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",4.24175
33.99636,-117.4924,19,"2016-10-20","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",4.24175
38.613779,-121.368014,39,"2016-10-20","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",18.4682
34.030833,-117.61722,38,"2016-10-20","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",4.41403
32.789565,-116.944308,33,"2016-10-20","El Cajon - Lexington Elementary School","533 First Street","California","San Diego","El Cajon",8.12037
39.138773,-121.618549,50,"2016-10-20","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",15.2342
39.76168,-121.84047,25,"2016-10-21","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",7.55496
39.18919,-121.99887,35,"2016-10-21","Colusa-Sunrise Blvd","100 SUNRISE BLVD., COLUSA","California","Colusa","Colusa",8.32671
36.78538,-119.77321,57,"2016-10-21","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",23.6502
36.819449,-119.716433,55,"2016-10-21","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",27.2206
36.72639,-119.733,58,"2016-10-21","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",21.3178
40.77678,-124.17949,15,"2016-10-21","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",4.79177
40.71528,-124.20139,5,"2016-10-21","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",2.60943
32.67618,-115.48307,52,"2016-10-21","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",7.83358
32.97833,-115.53917,36,"2016-10-21","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",8.24049
32.79222,-115.56306,34,"2016-10-21","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",14.8169
36.487823,-117.871036,21,"2016-10-21","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",2.50904
35.385574,-119.015009,75,"2016-10-21","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",15.0648
35.356615,-119.062613,68,"2016-10-21","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",15.0648
35.324636,-118.997627,82,"2016-10-21","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",12.1143
36.102244,-119.56565,81,"2016-10-21","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",12.375
39.0327,-122.92229,8,"2016-10-21","Lakeport-Lakeport Blvd.","905 LAKEPORT BLVD., LAKEPORT","California","Lake","Lakeport",2.7346
34.1365,-117.92391,28,"2016-10-21","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",5.75539
34.06659,-118.22688,44,"2016-10-21","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",15.7381
34.06659,-118.22688,43,"2016-10-21","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",15.7381
34.19925,-118.53276,35,"2016-10-21","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",12.5677
34.01029,-118.0685,39,"2016-10-21","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",15.021
34.1326,-118.1272,32,"2016-10-21","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",11.0914
33.82376,-118.18921,45,"2016-10-21","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",14.589
33.79236,-118.17533,49,"2016-10-21","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",14.589
33.859662,-118.200707,52,"2016-10-21","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",17.0198
