"Latitude","Longitude","AQI","Date.Local","Local.Site.Name","Address","State.Name","County.Name","City.Name","Conc","Zone","x.coord","y.coord","Sqrt_Conc","Sqrt_AQI"
33.79236,-118.17533,39,"2016-04-26","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",8.44641,11,391194.510821886,3739754.40068116,2.90627080637713,6.2449979983984
33.859662,-118.200707,52,"2016-04-26","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",8.67602,11,388932.190579172,3747244.22808065,2.94550844507362,7.21110255092798
33.83062,-117.93845,37,"2016-04-26","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",9.19932,11,413163.056746732,3743771.66617444,3.03303808086875,6.08276253029822
33.99958,-117.41601,45,"2016-04-26","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",7.8255,11,461582.061726736,3762187.40022695,2.79740951596294,6.70820393249937
33.99636,-117.4924,46,"2016-04-26","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",7.8255,11,454525.776422438,3761861.64089343,2.79740951596294,6.78232998312527
32.701492,-117.149653,51,"2016-04-26","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",6.46221,11,485973.147402559,3618205.00662992,2.54208772468615,7.14142842854285
36.78538,-119.77321,25,"2016-04-27","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",5.56194,11,252531.334285822,4074652.21574536,2.35837656026344,5
36.819449,-119.716433,25,"2016-04-27","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",4.98982,11,257706.402570732,4078287.19612879,2.23379050047224,5
36.72639,-119.733,20,"2016-04-27","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",5.8547,11,255933.287481469,4068003.05465283,2.41964873483735,4.47213595499958
32.67618,-115.48307,65,"2016-04-27","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",26.3688,11,642227.63950759,3616405.79236114,5.13505598801026,8.06225774829855
32.97833,-115.53917,83,"2016-04-27","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",4.90021,11,636504.075839577,3649831.94925363,2.21364179577456,9.1104335791443
32.79222,-115.56306,48,"2016-04-27","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",7.88353,11,634552.572977699,3629166.73517736,2.80776245433975,6.92820323027551
36.487823,-117.871036,17,"2016-04-27","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",3.27613,11,421981.040266145,4038410.0313197,1.81000828727385,4.12310562561766
35.385574,-119.015009,30,"2016-04-27","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",5.87454,11,316981.250242242,3917667.18147991,2.423745036096,5.47722557505166
35.356615,-119.062613,26,"2016-04-27","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",5.87454,11,312589.901691244,3914543.99442123,2.423745036096,5.09901951359278
36.102244,-119.56565,26,"2016-04-27","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",4.9169,11,269039.123643125,3998337.04777263,2.21740839720607,5.09901951359278
34.1365,-117.92391,33,"2016-04-27","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",8.30149,11,414814.251574636,3777676.43644867,2.88123063984819,5.74456264653803
34.06659,-118.22688,43,"2016-04-27","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",10.6669,11,386785.527616771,3770218.43232348,3.26602204524097,6.557438524302
34.19925,-118.53276,65,"2016-04-27","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",9.19135,11,358778.029180414,3785310.66770645,3.03172393202283,8.06225774829855
33.901389,-118.205,39,"2016-04-27","Compton","700 North Bullis Road","California","Los Angeles","Compton",8.34928,11,388589.311630257,3751875.78154856,2.889512069537,6.2449979983984
34.01029,-118.0685,38,"2016-04-27","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",9.00498,11,401336.082476215,3763811.53455953,3.00082988521509,6.16441400296898
34.1326,-118.1272,31,"2016-04-27","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",9.96278,11,396065.043221991,3777432.27034143,3.1563871752369,5.56776436283002
33.82376,-118.18921,43,"2016-04-27","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",7.21831,11,389949.722870982,3743250.89927278,2.6866912736673,6.557438524302
33.79236,-118.17533,38,"2016-04-27","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",7.21831,11,391194.510821886,3739754.40068116,2.6866912736673,6.16441400296898
33.859662,-118.200707,47,"2016-04-27","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",8.34928,11,388932.190579172,3747244.22808065,2.889512069537,6.85565460040104
33.83062,-117.93845,31,"2016-04-27","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",7.61461,11,413163.056746732,3743771.66617444,2.75945828017022,5.56776436283002
33.63003,-117.67593,30,"2016-04-27","Mission Viejo","26081 VIA PERA, MISSION VIEJO, CA 92691","California","Orange","Mission Viejo",6.71702,11,437309.452762434,3721340.47499667,2.59172143564852,5.47722557505166
33.70853,-116.21537,41,"2016-04-27","Indio","46-990 JACKSON ST., INDIO","California","Riverside","Indio",4.42412,11,572706.301191857,3730115.42015627,2.10335921801294,6.40312423743285
33.85275,-116.54101,32,"2016-04-27","Palm Springs","FS-590 RACQUET CLUB AVE, PALM SPRINGS","California","Riverside","Palm Springs",4.49923,11,542459.902933069,3745924.12608437,2.1211388450547,5.65685424949238
33.99958,-117.41601,69,"2016-04-27","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",8.47404,11,461582.061726736,3762187.40022695,2.91102043963968,8.30662386291807
34.030833,-117.61722,57,"2016-04-27","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",8.62694,11,443021.258037248,3765746.44657089,2.93716530008101,7.54983443527075
34.10002,-117.49201,41,"2016-04-27","Fontana","14360 ARROW BLVD., FONTANA","California","San Bernardino","Fontana",9.43396,11,454617.056650828,3773355.33279365,3.07147521559266,6.40312423743285
34.106678,-117.274063,35,"2016-04-27","San Bernardino","24302 4TH ST., SAN BERNARDINO, CA.","California","San Bernardino","San Bernardino",8.58605,11,474722.521961046,3774018.22484875,2.93019623916215,5.91607978309962
32.631242,-117.059088,48,"2016-04-27","Chula Vista","84 E. 'J' ST., CHULA VISTA","California","San Diego","Chula Vista",6.32455,11,494457.397832929,3610409.14489089,2.51486580158863,6.92820323027551
32.701492,-117.149653,52,"2016-04-27","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",6.13217,11,485973.147402559,3618205.00662992,2.4763218692246,7.21110255092798
32.845709,-117.123964,45,"2016-04-27","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",6.32594,11,488399.682242803,3634189.24688646,2.51514214310047,6.70820393249937
32.817978,-116.968133,47,"2016-04-27","El Cajon - Floyd Smith Dr.","10537 FLOYD SMITH DRIVE","California","San Diego","El Cajon",7.97087,11,502982.979984898,3631108.71162063,2.82327292339937,6.85565460040104
36.332179,-119.291228,24,"2016-04-27","Visalia-Church","310 N CHURCH ST, VISALIA","California","Tulare","Visalia",5.74121,11,294350.079613402,4023229.9055472,2.3960822189566,4.89897948556636
36.78538,-119.77321,30,"2016-04-28","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",6.01626,11,252531.334285822,4074652.21574536,2.45280655576423,5.47722557505166
32.67618,-115.48307,66,"2016-04-28","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",29.8512,11,642227.63950759,3616405.79236114,5.46362517015946,8.12403840463596
35.356615,-119.062613,32,"2016-04-28","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",5.24892,11,312589.901691244,3914543.99442123,2.29105216003477,5.65685424949238
34.06659,-118.22688,44,"2016-04-28","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",5.07684,11,386785.527616771,3770218.43232348,2.25318441322498,6.6332495807108
33.82376,-118.18921,45,"2016-04-28","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",6.3361,11,389949.722870982,3743250.89927278,2.51716109933393,6.70820393249937
33.79236,-118.17533,37,"2016-04-28","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",6.3361,11,391194.510821886,3739754.40068116,2.51716109933393,6.08276253029822
33.859662,-118.200707,48,"2016-04-28","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",6.43929,11,388932.190579172,3747244.22808065,2.53757561463693,6.92820323027551
33.83062,-117.93845,32,"2016-04-28","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",6.58955,11,413163.056746732,3743771.66617444,2.56701188154632,5.65685424949238
33.99958,-117.41601,38,"2016-04-28","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",5.83786,11,461582.061726736,3762187.40022695,2.41616638499918,6.16441400296898
33.99636,-117.4924,39,"2016-04-28","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",5.83786,11,454525.776422438,3761861.64089343,2.41616638499918,6.2449979983984
34.030833,-117.61722,43,"2016-04-28","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",6.63207,11,443021.258037248,3765746.44657089,2.57528056723923,6.557438524302
32.701492,-117.149653,40,"2016-04-28","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",4.85713,11,485973.147402559,3618205.00662992,2.20388974315867,6.32455532033676
36.78538,-119.77321,29,"2016-04-29","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",10.0878,11,252531.334285822,4074652.21574536,3.17612972027277,5.3851648071345
32.67618,-115.48307,35,"2016-04-29","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",11.3205,11,642227.63950759,3616405.79236114,3.36459507221894,5.91607978309962
35.356615,-119.062613,31,"2016-04-29","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",6.31364,11,312589.901691244,3914543.99442123,2.51269576351774,5.56776436283002
34.06659,-118.22688,46,"2016-04-29","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",8.82901,11,386785.527616771,3770218.43232348,2.97136500618823,6.78232998312527
33.82376,-118.18921,42,"2016-04-29","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",8.39104,11,389949.722870982,3743250.89927278,2.89672918996581,6.48074069840786
33.79236,-118.17533,35,"2016-04-29","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",8.39104,11,391194.510821886,3739754.40068116,2.89672918996581,5.91607978309962
33.859662,-118.200707,45,"2016-04-29","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",8.92984,11,388932.190579172,3747244.22808065,2.98828378839761,6.70820393249937
33.83062,-117.93845,30,"2016-04-29","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",8.78456,11,413163.056746732,3743771.66617444,2.96387584085434,5.47722557505166
33.99958,-117.41601,48,"2016-04-29","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",7.98738,11,461582.061726736,3762187.40022695,2.82619532233708,6.92820323027551
34.030833,-117.61722,54,"2016-04-29","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",9.32287,11,443021.258037248,3765746.44657089,3.05333751819218,7.34846922834953
32.701492,-117.149653,36,"2016-04-29","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",7.18894,11,485973.147402559,3618205.00662992,2.6812198716256,6
36.78538,-119.77321,26,"2016-04-30","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",8.64984,11,252531.334285822,4074652.21574536,2.94106103302873,5.09901951359278
36.78538,-119.77321,4,"2016-04-30","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",8.64984,11,252531.334285822,4074652.21574536,2.94106103302873,2
36.819449,-119.716433,28,"2016-04-30","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",6.58871,11,257706.402570732,4078287.19612879,2.56684826197421,5.29150262212918
36.72639,-119.733,28,"2016-04-30","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",7.6587,11,255933.287481469,4068003.05465283,2.76743563610791,5.29150262212918
32.67618,-115.48307,35,"2016-04-30","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",8.18051,11,642227.63950759,3616405.79236114,2.86015908648453,5.91607978309962
32.97833,-115.53917,35,"2016-04-30","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",4.01584,11,636504.075839577,3649831.94925363,2.00395608734323,5.91607978309962
32.79222,-115.56306,35,"2016-04-30","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",4.86403,11,634552.572977699,3629166.73517736,2.20545460166379,5.91607978309962
36.487823,-117.871036,21,"2016-04-30","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",4.20635,11,421981.040266145,4038410.0313197,2.05093880942363,4.58257569495584
35.385574,-119.015009,28,"2016-04-30","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",8.28485,11,316981.250242242,3917667.18147991,2.87834153637125,5.29150262212918
35.356615,-119.062613,26,"2016-04-30","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",8.28485,11,312589.901691244,3914543.99442123,2.87834153637125,5.09901951359278
35.356615,-119.062613,33,"2016-04-30","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",8.28485,11,312589.901691244,3914543.99442123,2.87834153637125,5.74456264653803
35.62109,-117.67296,8,"2016-04-30","Ridgecrest-California Ave","100 WEST CALIFORNIA AVE, RIDGECREST, CA","California","Kern","Ridgecrest",2.95706,11,439058.450589544,3942131.57299083,1.71961042099657,2.82842712474619
35.324636,-118.997627,28,"2016-04-30","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",6.79724,11,318423.805482214,3910875.59263606,2.60715170252903,5.29150262212918
36.102244,-119.56565,38,"2016-04-30","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",5.28986,11,269039.123643125,3998337.04777263,2.29996956501602,6.16441400296898
34.1365,-117.92391,30,"2016-04-30","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",7.61285,11,414814.251574636,3777676.43644867,2.75913935856817,5.47722557505166
34.06659,-118.22688,48,"2016-04-30","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",9.33426,11,386785.527616771,3770218.43232348,3.05520212097334,6.92820323027551
34.06659,-118.22688,48,"2016-04-30","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",9.33426,11,386785.527616771,3770218.43232348,3.05520212097334,6.92820323027551
34.19925,-118.53276,37,"2016-04-30","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",8.56634,11,358778.029180414,3785310.66770645,2.92683105081247,6.08276253029822
33.901389,-118.205,37,"2016-04-30","Compton","700 North Bullis Road","California","Los Angeles","Compton",8.39638,11,388589.311630257,3751875.78154856,2.89765077260874,6.08276253029822
34.01029,-118.0685,36,"2016-04-30","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",8.22606,11,401336.082476215,3763811.53455953,2.86811087651785,6
34.1326,-118.1272,32,"2016-04-30","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",9.46743,11,396065.043221991,3777432.27034143,3.07691891345872,5.65685424949238
33.82376,-118.18921,40,"2016-04-30","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",8.16455,11,389949.722870982,3743250.89927278,2.85736766972681,6.32455532033676
33.79236,-118.17533,35,"2016-04-30","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",8.16455,11,391194.510821886,3739754.40068116,2.85736766972681,5.91607978309962
33.859662,-118.200707,43,"2016-04-30","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",8.39638,11,388932.190579172,3747244.22808065,2.89765077260874,6.557438524302
33.83062,-117.93845,28,"2016-04-30","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",7.32561,11,413163.056746732,3743771.66617444,2.70658641096123,5.29150262212918
33.63003,-117.67593,23,"2016-04-30","Mission Viejo","26081 VIA PERA, MISSION VIEJO, CA 92691","California","Orange","Mission Viejo",7.45454,11,437309.452762434,3721340.47499667,2.73030034977839,4.79583152331272
33.447867,-117.088649,24,"2016-04-30","Pechanga","12705 Pechanga Rd., Temecula, CA 92592","California","Riverside","Not in a city",4.41874,11,491760.870662533,3700942.82324355,2.10207992236261,4.89897948556636
33.944713,-116.830074,35,"2016-04-30","Morongo Air Monitoring Station","12160 Santiago Rd. Banning, CA 92220","California","Riverside","Banning",4.25238,11,515702.465554611,3756038.8944149,2.06212996680617,5.91607978309962
33.70853,-116.21537,28,"2016-04-30","Indio","46-990 JACKSON ST., INDIO","California","Riverside","Indio",3.49131,11,572706.301191857,3730115.42015627,1.86850474979327,5.29150262212918
33.85275,-116.54101,23,"2016-04-30","Palm Springs","FS-590 RACQUET CLUB AVE, PALM SPRINGS","California","Riverside","Palm Springs",3.87069,11,542459.902933069,3745924.12608437,1.96740692283015,4.79583152331272
33.99958,-117.41601,35,"2016-04-30","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",7.25353,11,461582.061726736,3762187.40022695,2.69323782833971,5.91607978309962
33.99958,-117.41601,36,"2016-04-30","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",7.25353,11,461582.061726736,3762187.40022695,2.69323782833971,6
33.99636,-117.4924,40,"2016-04-30","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",7.25353,11,454525.776422438,3761861.64089343,2.69323782833971,6.32455532033676
34.030833,-117.61722,38,"2016-04-30","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",7.67945,11,443021.258037248,3765746.44657089,2.77118205825601,6.16441400296898
34.26464,-116.86147,13,"2016-04-30","Big Bear","501 W. VALLEY BLVD., BIG BEAR CITY,","California","San Bernardino","Big Bear City",3.37787,11,512753.141258656,3791508.049259,1.8378982561611,3.60555127546399
34.106678,-117.274063,29,"2016-04-30","San Bernardino","24302 4TH ST., SAN BERNARDINO, CA.","California","San Bernardino","San Bernardino",7.24573,11,474722.521961046,3774018.22484875,2.69178936768834,5.3851648071345
32.631242,-117.059088,30,"2016-04-30","Chula Vista","84 E. 'J' ST., CHULA VISTA","California","San Diego","Chula Vista",6.04628,11,494457.397832929,3610409.14489089,2.45891846143787,5.47722557505166
32.701492,-117.149653,32,"2016-04-30","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",5.84657,11,485973.147402559,3618205.00662992,2.41796815529072,5.65685424949238
32.845709,-117.123964,28,"2016-04-30","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",5.97685,11,488399.682242803,3634189.24688646,2.44475970189301,5.29150262212918
32.845709,-117.123964,31,"2016-04-30","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",5.97685,11,488399.682242803,3634189.24688646,2.44475970189301,5.56776436283002
32.817978,-116.968133,32,"2016-04-30","El Cajon - Floyd Smith Dr.","10537 FLOYD SMITH DRIVE","California","San Diego","El Cajon",5.92062,11,502982.979984898,3631108.71162063,2.43323241799874,5.65685424949238
36.78538,-119.77321,32,"2016-05-01","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",8.52718,11,252531.334285822,4074652.21574536,2.9201335585894,5.65685424949238
32.67618,-115.48307,25,"2016-05-01","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",5.32779,11,642227.63950759,3616405.79236114,2.30820059786839,5
35.356615,-119.062613,23,"2016-05-01","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",8.83417,11,312589.901691244,3914543.99442123,2.97223316716573,4.79583152331272
34.06659,-118.22688,54,"2016-05-01","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",10.9618,11,386785.527616771,3770218.43232348,3.31086091523036,7.34846922834953
33.82376,-118.18921,52,"2016-05-01","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",9.59791,11,389949.722870982,3743250.89927278,3.09804938630746,7.21110255092798
33.79236,-118.17533,45,"2016-05-01","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",9.59791,11,391194.510821886,3739754.40068116,3.09804938630746,6.70820393249937
33.859662,-118.200707,51,"2016-05-01","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",10.3251,11,388932.190579172,3747244.22808065,3.21326936312535,7.14142842854285
33.83062,-117.93845,36,"2016-05-01","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",9.09563,11,413163.056746732,3743771.66617444,3.01589621837357,6
33.99958,-117.41601,52,"2016-05-01","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",8.41755,11,461582.061726736,3762187.40022695,2.90130143211628,7.21110255092798
33.99636,-117.4924,55,"2016-05-01","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",8.41755,11,454525.776422438,3761861.64089343,2.90130143211628,7.41619848709566
34.030833,-117.61722,48,"2016-05-01","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",8.49392,11,443021.258037248,3765746.44657089,2.91443304949693,6.92820323027551
32.701492,-117.149653,49,"2016-05-01","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",8.12133,11,485973.147402559,3618205.00662992,2.84979472944982,7
36.78538,-119.77321,25,"2016-05-02","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",9.90625,11,252531.334285822,4074652.21574536,3.14741957800354,5
32.67618,-115.48307,36,"2016-05-02","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.54816,11,642227.63950759,3616405.79236114,2.55893727941894,6
35.356615,-119.062613,27,"2016-05-02","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",9.06165,11,312589.901691244,3914543.99442123,3.0102574640718,5.19615242270663
34.06659,-118.22688,62,"2016-05-02","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",15.4761,11,386785.527616771,3770218.43232348,3.93396746300729,7.87400787401181
33.82376,-118.18921,56,"2016-05-02","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",13.5322,11,389949.722870982,3743250.89927278,3.67861386938069,7.48331477354788
33.79236,-118.17533,54,"2016-05-02","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",13.5322,11,391194.510821886,3739754.40068116,3.67861386938069,7.34846922834953
33.859662,-118.200707,63,"2016-05-02","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",13.8234,11,388932.190579172,3747244.22808065,3.71798332433054,7.93725393319377
33.83062,-117.93845,50,"2016-05-02","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",16.1138,11,413163.056746732,3743771.66617444,4.01419979572517,7.07106781186548
33.99958,-117.41601,54,"2016-05-02","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",12.2723,11,461582.061726736,3762187.40022695,3.50318426577878,7.34846922834953
33.99636,-117.4924,58,"2016-05-02","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",12.2723,11,454525.776422438,3761861.64089343,3.50318426577878,7.61577310586391
34.030833,-117.61722,59,"2016-05-02","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",13.3407,11,443021.258037248,3765746.44657089,3.65249229978654,7.68114574786861
36.78538,-119.77321,38,"2016-05-03","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",9.21169,11,252531.334285822,4074652.21574536,3.03507660529351,6.16441400296898
36.819449,-119.716433,37,"2016-05-03","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",6.98908,11,257706.402570732,4078287.19612879,2.64368681957603,6.08276253029822
36.72639,-119.733,41,"2016-05-03","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",9.2355,11,255933.287481469,4068003.05465283,3.03899654491413,6.40312423743285
32.67618,-115.48307,33,"2016-05-03","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.14318,11,642227.63950759,3616405.79236114,2.47854392738963,5.74456264653803
32.67618,-115.48307,33,"2016-05-03","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.14318,11,642227.63950759,3616405.79236114,2.47854392738963,5.74456264653803
32.97833,-115.53917,30,"2016-05-03","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",5.62395,11,636504.075839577,3649831.94925363,2.371486875359,5.47722557505166
32.79222,-115.56306,23,"2016-05-03","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",8.77421,11,634552.572977699,3629166.73517736,2.96212930170173,4.79583152331272
36.487823,-117.871036,13,"2016-05-03","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",2.61307,11,421981.040266145,4038410.0313197,1.61649930405181,3.60555127546399
35.385574,-119.015009,28,"2016-05-03","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",8.97935,11,316981.250242242,3917667.18147991,2.99655635688702,5.29150262212918
35.324636,-118.997627,29,"2016-05-03","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",6.73777,11,318423.805482214,3910875.59263606,2.59572147966611,5.3851648071345
36.102244,-119.56565,54,"2016-05-03","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",6.61768,11,269039.123643125,3998337.04777263,2.57248517974351,7.34846922834953
